essay_id,prediction_id,essay_set,rater1,rater2,combined,winner
5918,8859,2b,4,4,4,4
5919,8860,2a,4,4,4,4
5919,8861,2b,4,4,4,4
5920,8862,2a,4,4,4,4
5920,8863,2b,4,4,4,4
5921,8864,2a,4,4,4,4
5921,8865,2b,4,4,4,4
5922,8866,2a,3,3,3,3
5922,8867,2b,3,4,3,3
5923,8868,2a,3,3,3,3
5923,8869,2b,3,3,3,3
5924,8870,2a,3,3,3,4
5924,8871,2b,3,4,3,4
5925,8872,2a,3,3,3,3
5925,8873,2b,4,4,4,4
5926,8874,2a,3,3,3,3
5926,8875,2b,3,3,3,3
5927,8876,2a,2,2,2,2
5927,8877,2b,3,2,3,2
5928,8878,2a,2,2,2,2
5928,8879,2b,3,3,3,2
5929,8880,2a,2,2,2,3
5929,8881,2b,3,3,3,2
5930,8882,2a,3,3,3,3
5930,8883,2b,2,2,2,3
5931,8884,2a,4,4,4,4
5931,8885,2b,4,4,4,4
5932,8886,2a,3,4,3,3
5932,8887,2b,3,3,3,3
5933,8888,2a,4,3,4,4
5933,8889,2b,4,3,4,4
5934,8890,2a,3,3,3,3
5934,8891,2b,3,3,3,4
5935,8892,2a,4,4,4,4
5935,8893,2b,4,4,4,4
5936,8894,2a,3,3,3,3
5936,8895,2b,4,3,4,4
5937,8896,2a,4,4,4,4
5937,8897,2b,4,4,4,4
5938,8898,2a,3,3,3,3
5938,8899,2b,3,3,3,3
5939,8900,2a,4,4,4,4
5939,8901,2b,3,4,3,4
5940,8902,2a,3,4,3,4
5940,8903,2b,4,4,4,3
5941,8904,2a,2,2,2,2
5941,8905,2b,2,3,2,2
5942,8906,2a,2,2,2,3
5942,8907,2b,3,3,3,3
5943,8908,2a,4,4,4,4
5943,8909,2b,3,4,3,3
5944,8910,2a,4,4,4,4
5944,8911,2b,3,3,3,4
5945,8912,2a,4,4,4,3
5945,8913,2b,4,4,4,3
5946,8914,2a,4,4,4,4
5946,8915,2b,4,4,4,3
5947,8916,2a,4,4,4,4
5947,8917,2b,4,4,4,4
5948,8918,2a,4,4,4,3
5948,8919,2b,4,4,4,3
5949,8920,2a,4,4,4,4
5949,8921,2b,4,4,4,4
5950,8922,2a,4,4,4,4
5950,8923,2b,4,4,4,4
5951,8924,2a,4,4,4,4
5951,8925,2b,4,4,4,4
5952,8926,2a,4,4,4,4
5952,8927,2b,4,4,4,4
5953,8928,2a,3,4,3,3
5953,8929,2b,3,3,3,4
5954,8930,2a,3,3,3,3
5954,8931,2b,4,3,4,4
5955,8932,2a,3,3,3,4
5955,8933,2b,3,3,3,4
5956,8934,2a,4,4,4,4
5956,8935,2b,4,4,4,4
5957,8936,2a,4,4,4,4
5957,8937,2b,4,4,4,4
5958,8938,2a,3,3,3,3
5958,8939,2b,3,3,3,3
5959,8940,2a,3,3,3,3
5959,8941,2b,2,3,2,3
5960,8942,2a,4,4,4,4
5960,8943,2b,3,3,3,4
5961,8944,2a,3,3,3,3
5961,8945,2b,3,3,3,3
5962,8946,2a,4,4,4,4
5962,8947,2b,3,3,3,4
5963,8948,2a,3,3,3,3
5963,8949,2b,3,4,3,2
5964,8950,2a,2,3,2,3
5964,8951,2b,2,2,2,2
5965,8952,2a,3,3,3,3
5965,8953,2b,3,3,3,3
5966,8954,2a,3,3,3,3
5966,8955,2b,3,3,3,4
5967,8956,2a,5,5,5,5
5967,8957,2b,4,4,4,4
5968,8958,2a,5,4,5,5
5968,8959,2b,4,4,4,4
5969,8960,2a,2,3,2,2
5969,8961,2b,2,3,2,2
5970,8962,2a,4,4,4,4
5970,8963,2b,4,4,4,4
5971,8964,2a,4,4,4,3
5971,8965,2b,3,3,3,3
5972,8966,2a,4,4,4,4
5972,8967,2b,4,4,4,4
5973,8968,2a,3,3,3,2
5973,8969,2b,2,2,2,2
5974,8970,2a,4,4,4,4
5974,8971,2b,3,4,3,4
5975,8972,2a,2,2,2,3
5975,8973,2b,3,3,3,3
5976,8974,2a,4,4,4,4
5976,8975,2b,3,3,3,4
5977,8976,2a,3,3,3,3
5977,8977,2b,3,3,3,3
8286,11286,3,3,3,3,3
8287,11287,3,3,3,3,3
8288,11288,3,3,2,3,2
8289,11289,3,1,1,1,1
8290,11290,3,1,1,1,1
8291,11291,3,1,1,1,1
8292,11292,3,1,2,2,3
8293,11293,3,1,1,1,1
8294,11294,3,2,1,2,2
8295,11295,3,1,2,2,1
8296,11296,3,1,1,1,1
8297,11297,3,2,3,3,3
8298,11298,3,2,2,2,2
8299,11299,3,1,1,1,1
8300,11300,3,1,1,1,1
8301,11301,3,2,2,2,2
8302,11302,3,1,1,1,1
8303,11303,3,1,1,1,2
8304,11304,3,2,2,2,2
8305,11305,3,2,2,2,2
8306,11306,3,2,2,2,1
8307,11307,3,3,3,3,3
8308,11308,3,2,2,2,2
8309,11309,3,2,2,2,2
8310,11310,3,1,1,1,1
8311,11311,3,2,2,2,2
8312,11312,3,1,1,1,1
8313,11313,3,1,1,1,1
8314,11314,3,0,0,0,1
8315,11315,3,1,2,2,2
8316,11316,3,1,1,1,1
8317,11317,3,2,2,2,2
8318,11318,3,2,2,2,3
8319,11319,3,3,3,3,3
8320,11320,3,2,2,2,2
8321,11321,3,2,2,2,2
8322,11322,3,2,2,2,1
8323,11323,3,2,2,2,3
8324,11324,3,1,1,1,1
8325,11325,3,3,2,3,3
8326,11326,3,2,2,2,3
8327,11327,3,2,2,3,3
8328,11328,3,1,1,1,1
8329,11329,3,1,1,1,1
8330,11330,3,2,2,2,2
8331,11331,3,2,1,2,1
8332,11332,3,1,2,2,1
8333,11333,3,2,2,2,2
8334,11334,3,1,1,1,2
8335,11335,3,1,1,1,1
8336,11336,3,1,1,1,1
8337,11337,3,2,2,2,2
8338,11338,3,1,1,1,1
8339,11339,3,0,0,0,0
8340,11340,3,3,3,3,3
8341,11341,3,2,2,2,2
8342,11342,3,2,2,2,1
8343,11343,3,2,2,2,2
8344,11344,3,1,1,1,2
8345,11345,3,2,2,2,2
8347,11347,3,1,1,1,2
8348,11348,3,1,2,2,2
8349,11349,3,1,1,1,1
8350,11350,3,2,2,2,2
8351,11351,3,1,1,1,1
8352,11352,3,0,0,0,1
8353,11353,3,1,1,1,1
8354,11354,3,2,2,2,1
8355,11355,3,3,2,3,3
8356,11356,3,2,2,2,3
8357,11357,3,2,2,2,3
8358,11358,3,2,3,3,3
8359,11359,3,1,1,1,2
8360,11360,3,2,2,2,1
8361,11361,3,2,2,2,2
8362,11362,3,1,1,1,2
8363,11363,3,1,1,1,3
8364,11364,3,2,2,2,2
8365,11365,3,2,1,2,1
8366,11366,3,1,1,1,2
8367,11367,3,1,1,1,1
8368,11368,3,3,2,3,3
8369,11369,3,2,1,2,1
8370,11370,3,1,1,1,1
8371,11371,3,1,1,1,1
8372,11372,3,3,2,3,3
8373,11373,3,2,3,3,3
8374,11374,3,2,2,2,2
8375,11375,3,2,1,2,1
8376,11376,3,2,2,2,2
8377,11377,3,3,3,3,3
8378,11378,3,2,2,2,1
8379,11379,3,2,2,2,1
8381,11381,3,2,2,2,2
8382,11382,3,3,3,3,3
8383,11383,3,2,2,2,2
8384,11384,3,1,1,1,1
8385,11385,3,2,2,2,2
8386,11386,3,2,2,2,2
8387,11387,3,2,2,2,2
8388,11388,3,3,3,3,3
8389,11389,3,1,1,1,1
8390,11390,3,3,2,3,3
8391,11391,3,2,2,2,2
8392,11392,3,0,0,0,1
8393,11393,3,1,1,1,1
8394,11394,3,2,2,2,3
8395,11395,3,1,1,1,1
8396,11396,3,1,2,2,2
8397,11397,3,1,1,1,1
8398,11398,3,1,2,2,2
8399,11399,3,1,2,2,2
8400,11400,3,3,0,2,1
8401,11401,3,0,0,0,0
8402,11402,3,2,2,2,2
8403,11403,3,2,1,2,3
8404,11404,3,1,2,2,2
8405,11405,3,2,2,2,2
8406,11406,3,2,2,2,2
8407,11407,3,1,1,1,1
8408,11408,3,2,3,3,3
8409,11409,3,1,2,2,1
8410,11410,3,1,2,2,2
8411,11411,3,2,2,2,2
8412,11412,3,2,2,2,2
8413,11413,3,1,1,1,1
8414,11414,3,3,2,3,1
8415,11415,3,2,2,2,2
8416,11416,3,1,1,1,1
8417,11417,3,1,2,2,2
8418,11418,3,2,3,3,3
8419,11419,3,1,1,1,0
8420,11420,3,1,1,1,1
8421,11421,3,0,0,0,0
8422,11422,3,2,3,3,2
8423,11423,3,2,2,2,2
8424,11424,3,2,2,2,2
8425,11425,3,2,2,2,2
8426,11426,3,2,2,2,2
8427,11427,3,2,2,2,2
8428,11428,3,2,2,2,3
8429,11429,3,1,1,1,1
8430,11430,3,1,1,1,1
8431,11431,3,2,2,2,0
8432,11432,3,1,2,2,1
8433,11433,3,2,2,2,2
8435,11435,3,3,2,3,2
8436,11436,3,1,1,1,3
8437,11437,3,1,1,1,1
8438,11438,3,3,0,3,3
8439,11439,3,0,0,0,1
8440,11440,3,0,0,0,1
8441,11441,3,3,2,3,3
8442,11442,3,1,1,1,1
8443,11443,3,3,2,3,3
8444,11444,3,1,1,1,1
8445,11445,3,2,3,3,3
8446,11446,3,1,1,1,1
8447,11447,3,2,2,2,2
8448,11448,3,2,3,3,3
8449,11449,3,2,1,2,2
8450,11450,3,3,3,3,3
8451,11451,3,3,1,3,2
8452,11452,3,2,2,2,1
8453,11453,3,2,2,2,3
8454,11454,3,1,1,1,1
8455,11455,3,3,3,3,3
8456,11456,3,1,1,1,1
8457,11457,3,2,2,2,2
8458,11458,3,2,2,2,2
8459,11459,3,2,2,2,2
8460,11460,3,2,2,2,2
8461,11461,3,2,2,2,2
8462,11462,3,3,2,3,3
8463,11463,3,1,1,1,1
8464,11464,3,2,2,2,2
8465,11465,3,3,2,3,3
8466,11466,3,0,0,0,1
8467,11467,3,3,2,3,3
8468,11468,3,1,1,1,1
8469,11469,3,3,2,3,3
8470,11470,3,3,2,3,2
8471,11471,3,2,2,2,2
8472,11472,3,2,1,2,2
8473,11473,3,1,1,1,1
8474,11474,3,2,3,3,3
8475,11475,3,3,3,3,3
8476,11476,3,0,0,0,1
8477,11477,3,1,1,1,1
8478,11478,3,3,3,3,3
8479,11479,3,1,2,2,3
8480,11480,3,3,3,3,3
8481,11481,3,2,3,3,3
8482,11482,3,1,1,1,1
8483,11483,3,3,2,3,3
8484,11484,3,2,2,2,2
8485,11485,3,1,1,1,1
8487,11487,3,1,1,1,1
8488,11488,3,3,3,3,2
8489,11489,3,1,1,1,2
8490,11490,3,1,1,1,2
8491,11491,3,3,3,3,3
8492,11492,3,2,3,3,2
8493,11493,3,1,2,2,2
8494,11494,3,3,2,3,3
8495,11495,3,2,2,2,2
8496,11496,3,2,1,2,2
8497,11497,3,1,1,1,2
8498,11498,3,2,3,3,3
8499,11499,3,3,2,3,2
8500,11500,3,0,0,0,1
8501,11501,3,2,3,3,3
8502,11502,3,1,1,1,1
8503,11503,3,3,2,3,2
8504,11504,3,1,1,1,1
8505,11505,3,2,1,2,2
8506,11506,3,1,1,1,2
8507,11507,3,2,2,2,2
8508,11508,3,2,2,2,3
8509,11509,3,1,1,1,2
8510,11510,3,1,1,1,1
8511,11511,3,1,1,1,2
8512,11512,3,2,2,2,2
8513,11513,3,3,3,3,3
8514,11514,3,3,2,3,2
8515,11515,3,2,2,2,1
8516,11516,3,2,1,2,1
8517,11517,3,1,1,1,1
8518,11518,3,1,1,1,2
8519,11519,3,2,2,2,2
8520,11520,3,1,1,1,1
8521,11521,3,2,1,2,2
8522,11522,3,3,3,3,3
8523,11523,3,2,2,2,2
8524,11524,3,2,3,3,3
8525,11525,3,0,0,0,0
8526,11526,3,2,2,2,1
8527,11527,3,1,1,1,1
8528,11528,3,1,1,1,1
8529,11529,3,2,2,2,2
8530,11530,3,0,0,0,1
8531,11531,3,2,3,3,3
8532,11532,3,1,1,1,2
8533,11533,3,1,1,1,1
8534,11534,3,1,1,1,1
8535,11535,3,2,1,2,2
8536,11536,3,2,1,2,1
8537,11537,3,2,2,2,2
8538,11538,3,3,3,3,3
8539,11539,3,2,2,2,3
8540,11540,3,2,2,2,3
8541,11541,3,1,1,1,1
8542,11542,3,1,1,1,1
8543,11543,3,2,2,2,2
8544,11544,3,2,2,2,2
8545,11545,3,1,1,1,1
8546,11546,3,1,1,1,1
8547,11547,3,2,2,2,2
8548,11548,3,1,1,1,2
8549,11549,3,2,2,2,3
8550,11550,3,2,2,2,1
8551,11551,3,0,0,0,1
8552,11552,3,2,1,2,1
8553,11553,3,2,2,2,2
8554,11554,3,1,1,1,1
8555,11555,3,1,2,2,1
8556,11556,3,1,1,1,1
8557,11557,3,2,2,2,3
8558,11558,3,2,2,2,2
8559,11559,3,2,2,2,2
8560,11560,3,2,2,2,1
8561,11561,3,3,2,3,3
8562,11562,3,1,1,1,1
8563,11563,3,1,1,1,2
8564,11564,3,1,2,2,1
8565,11565,3,2,2,2,2
8566,11566,3,2,2,2,2
8567,11567,3,1,1,1,1
8568,11568,3,3,2,3,3
8569,11569,3,3,2,3,2
8570,11570,3,1,1,1,1
8571,11571,3,3,2,3,3
8572,11572,3,2,2,2,2
8573,11573,3,1,1,1,1
8574,11574,3,3,3,3,3
8575,11575,3,1,2,2,2
8576,11576,3,3,2,3,3
8577,11577,3,1,1,1,2
8578,11578,3,3,3,3,2
8579,11579,3,1,1,1,2
8580,11580,3,2,2,2,2
8581,11581,3,1,1,1,1
8582,11582,3,1,1,1,1
8583,11583,3,3,3,3,2
8584,11584,3,2,3,3,2
8585,11585,3,3,3,3,3
8586,11586,3,1,1,1,2
8587,11587,3,3,3,3,3
8588,11588,3,2,2,2,1
8589,11589,3,3,2,3,2
8590,11590,3,1,1,1,1
8591,11591,3,2,2,2,2
8592,11592,3,1,1,1,2
8593,11593,3,1,1,1,1
8594,11594,3,1,1,1,2
8595,11595,3,1,1,1,1
8596,11596,3,2,3,3,3
8597,11597,3,2,2,2,2
8598,11598,3,2,2,2,1
8599,11599,3,1,1,1,1
8600,11600,3,2,2,2,2
8601,11601,3,1,1,1,1
8604,11604,3,2,2,2,3
8605,11605,3,1,1,1,2
8606,11606,3,2,2,2,2
8607,11607,3,3,0,2,2
8609,11609,3,2,2,2,2
8610,11610,3,2,2,2,2
8611,11611,3,1,1,1,1
8612,11612,3,0,0,0,0
8613,11613,3,2,2,2,2
8614,11614,3,1,1,1,1
8615,11615,3,3,2,3,3
8616,11616,3,2,2,2,3
8617,11617,3,2,2,2,3
8618,11618,3,1,1,1,2
8619,11619,3,2,2,2,3
8620,11620,3,1,1,1,1
8621,11621,3,2,1,2,2
8622,11622,3,2,2,2,2
8623,11623,3,2,3,3,2
8624,11624,3,0,0,0,0
8625,11625,3,3,3,3,3
8626,11626,3,2,1,2,1
8627,11627,3,1,1,1,1
8628,11628,3,1,2,2,2
8629,11629,3,1,1,1,1
8630,11630,3,2,2,2,2
8631,11631,3,2,2,2,2
8632,11632,3,2,2,2,2
8633,11633,3,1,1,1,2
8634,11634,3,1,1,1,1
8635,11635,3,3,2,3,3
8636,11636,3,2,2,2,2
8637,11637,3,2,3,3,3
8638,11638,3,2,2,2,2
8639,11639,3,1,1,1,1
8640,11640,3,2,2,2,2
8641,11641,3,1,1,1,1
8642,11642,3,2,2,2,2
8643,11643,3,2,3,3,3
8644,11644,3,2,2,2,3
8645,11645,3,1,1,1,2
8646,11646,3,2,3,3,3
8647,11647,3,1,1,1,1
8648,11648,3,3,3,3,3
8649,11649,3,2,2,2,2
8650,11650,3,0,0,0,0
8651,11651,3,3,2,3,3
8652,11652,3,2,2,2,2
8653,11653,3,3,2,3,3
8654,11654,3,2,2,2,2
8655,11655,3,3,2,3,3
8656,11656,3,1,1,1,2
8657,11657,3,1,1,1,1
8658,11658,3,1,1,1,1
8659,11659,3,2,2,2,2
8660,11660,3,1,1,1,2
8661,11661,3,2,1,2,2
8662,11662,3,1,1,1,1
8663,11663,3,1,1,1,1
8664,11664,3,1,1,1,1
8665,11665,3,2,1,2,2
8666,11666,3,1,1,1,2
8667,11667,3,2,2,2,2
8668,11668,3,3,3,3,3
8669,11669,3,2,2,2,2
8670,11670,3,1,1,1,1
8671,11671,3,2,2,2,2
8672,11672,3,2,2,2,3
8673,11673,3,2,2,2,3
8674,11674,3,2,1,2,1
8675,11675,3,2,2,2,2
8676,11676,3,2,2,2,2
8677,11677,3,3,2,3,3
8678,11678,3,3,3,3,3
8679,11679,3,3,3,3,3
8680,11680,3,3,3,3,3
8681,11681,3,1,1,1,1
8682,11682,3,2,3,3,3
8683,11683,3,1,1,1,1
8684,11684,3,2,2,2,3
8685,11685,3,3,3,3,3
8686,11686,3,2,2,2,2
8687,11687,3,2,1,2,3
8688,11688,3,1,1,1,1
8689,11689,3,2,3,3,3
8690,11690,3,1,1,1,1
8691,11691,3,1,2,2,1
8692,11692,3,2,2,2,2
8693,11693,3,1,1,1,2
8694,11694,3,3,2,3,3
8695,11695,3,2,2,2,2
8696,11696,3,2,3,3,2
8697,11697,3,1,1,1,1
8699,11699,3,2,3,3,2
8700,11700,3,3,2,3,2
8701,11701,3,2,2,2,3
8702,11702,3,1,1,1,1
8703,11703,3,2,2,2,1
8704,11704,3,1,1,1,2
8705,11705,3,2,2,2,2
8706,11706,3,2,0,2,3
8707,11707,3,2,1,2,2
8708,11708,3,1,1,1,1
8709,11709,3,2,2,2,2
8710,11710,3,1,2,2,2
8711,11711,3,1,1,1,1
8712,11712,3,2,2,2,2
8713,11713,3,3,3,3,3
8714,11714,3,1,1,1,1
8715,11715,3,0,0,0,1
8716,11716,3,1,1,1,1
8717,11717,3,1,1,1,1
8718,11718,3,1,1,1,1
8719,11719,3,1,1,1,2
8720,11720,3,2,2,2,2
8721,11721,3,3,2,3,3
8722,11722,3,1,1,1,1
8723,11723,3,1,1,1,1
8724,11724,3,1,1,1,1
8725,11725,3,1,1,1,2
8726,11726,3,2,1,2,1
8728,11728,3,1,1,1,2
8729,11729,3,1,1,1,1
8730,11730,3,2,3,3,3
8731,11731,3,3,2,3,3
8732,11732,3,3,2,3,1
8733,11733,3,1,2,2,1
8734,11734,3,1,1,1,1
8735,11735,3,3,3,3,3
8736,11736,3,1,1,1,3
8737,11737,3,2,2,2,2
8738,11738,3,2,2,2,2
8739,11739,3,3,3,3,3
8740,11740,3,2,2,2,2
8741,11741,3,2,2,2,1
8742,11742,3,1,1,1,1
8743,11743,3,1,1,1,1
8744,11744,3,2,3,3,3
8745,11745,3,0,0,0,1
8746,11746,3,3,3,3,3
8747,11747,3,2,1,2,2
8748,11748,3,1,1,1,1
8749,11749,3,1,1,1,1
8750,11750,3,1,1,1,2
8751,11751,3,2,2,2,2
8752,11752,3,2,2,2,2
8753,11753,3,1,1,1,1
8754,11754,3,2,1,2,1
8755,11755,3,2,2,2,2
8756,11756,3,2,1,2,2
8757,11757,3,3,2,3,3
8758,11758,3,2,2,2,3
8759,11759,3,0,0,0,1
8760,11760,3,0,0,0,1
8761,11761,3,3,2,3,2
8762,11762,3,2,3,3,3
8763,11763,3,2,2,2,3
8764,11764,3,2,2,2,2
8765,11765,3,3,2,3,3
8766,11766,3,2,2,2,3
8767,11767,3,1,1,1,1
8768,11768,3,1,1,1,2
8769,11769,3,1,2,0,2
8770,11770,3,3,2,3,3
8771,11771,3,2,2,2,2
8772,11772,3,1,1,1,1
8773,11773,3,2,1,2,2
8774,11774,3,2,2,2,2
8775,11775,3,3,2,3,2
8776,11776,3,2,1,2,2
8777,11777,3,3,2,3,3
8778,11778,3,1,1,1,1
8779,11779,3,2,2,2,2
8780,11780,3,1,1,1,1
8781,11781,3,1,1,1,1
8782,11782,3,1,1,1,1
8783,11783,3,2,2,2,3
8784,11784,3,1,1,1,1
8785,11785,3,2,1,2,1
8786,11786,3,1,1,1,1
8787,11787,3,2,2,2,2
8788,11788,3,2,2,2,2
8789,11789,3,1,0,1,1
8790,11790,3,1,1,1,1
8791,11791,3,2,2,2,2
8792,11792,3,1,2,2,1
8793,11793,3,3,3,3,2
8794,11794,3,0,0,0,0
8795,11795,3,2,2,2,2
8796,11796,3,1,1,1,1
8797,11797,3,1,1,1,1
8799,11799,3,2,2,2,2
8800,11800,3,1,1,1,1
8801,11801,3,1,1,1,0
8802,11802,3,2,2,2,2
8803,11803,3,1,1,1,1
8804,11804,3,2,2,2,3
8805,11805,3,2,1,2,1
8806,11806,3,1,1,1,1
8807,11807,3,2,2,2,2
8808,11808,3,2,2,2,3
8809,11809,3,2,2,2,2
8810,11810,3,1,1,1,1
8811,11811,3,3,3,3,3
8812,11812,3,1,1,1,1
8813,11813,3,1,2,2,2
8814,11814,3,1,1,1,1
8815,11815,3,3,3,3,3
8816,11816,3,3,2,3,3
8817,11817,3,1,1,1,2
8818,11818,3,1,1,1,2
8819,11819,3,3,2,3,3
8820,11820,3,0,0,0,1
8821,11821,3,1,1,1,1
8822,11822,3,2,3,3,3
8823,11823,3,0,0,0,0
8824,11824,3,2,2,2,1
8825,11825,3,2,2,2,2
8826,11826,3,1,1,1,1
8827,11827,3,1,1,1,1
8828,11828,3,1,1,1,1
8829,11829,3,2,2,2,3
8830,11830,3,0,0,0,0
8831,11831,3,3,3,3,3
8832,11832,3,2,3,3,3
8833,11833,3,3,3,3,3
8834,11834,3,2,2,2,1
8836,11836,3,2,2,2,2
8837,11837,3,1,1,1,1
8838,11838,3,3,2,3,3
8839,11839,3,1,2,2,2
8840,11840,3,3,2,3,2
8841,11841,3,1,1,1,1
8842,11842,3,3,3,3,3
8843,11843,3,2,2,2,2
8844,11844,3,2,2,2,2
8845,11845,3,2,2,2,2
8846,11846,3,1,1,1,1
8847,11847,3,1,1,1,1
8848,11848,3,2,2,2,2
8849,11849,3,3,2,3,3
8850,11850,3,1,1,1,1
8851,11851,3,2,2,2,2
8852,11852,3,3,2,3,2
8854,11854,3,1,1,1,1
8855,11855,3,2,2,2,2
8856,11856,3,2,2,2,2
8857,11857,3,2,2,2,2
8859,11859,3,1,1,1,1
8860,11860,3,2,2,2,2
8861,11861,3,1,1,1,1
8862,11862,3,2,2,2,2
11235,14235,4,1,1,1,1
11236,14236,4,3,2,3,3
11237,14237,4,2,2,2,1
11238,14238,4,1,1,1,1
11239,14239,4,3,3,3,3
11240,14240,4,2,3,3,3
11241,14241,4,2,2,2,2
11242,14242,4,3,3,3,3
11243,14243,4,2,2,2,2
11244,14244,4,2,2,2,3
11245,14245,4,2,2,2,3
11246,14246,4,2,2,2,2
11247,14247,4,1,2,2,1
11248,14248,4,1,1,1,1
11249,14249,4,1,1,1,0
11250,14250,4,2,2,2,2
11251,14251,4,1,1,1,0
11252,14252,4,1,1,1,1
11253,14253,4,3,2,3,3
11254,14254,4,2,3,3,3
11255,14255,4,3,3,3,3
11256,14256,4,1,1,1,1
11257,14257,4,1,2,2,1
11258,14258,4,0,0,0,0
11259,14259,4,2,3,3,3
11260,14260,4,2,2,2,3
11261,14261,4,1,1,1,1
11262,14262,4,3,2,3,2
11263,14263,4,2,1,2,2
11264,14264,4,1,1,1,1
11265,14265,4,1,1,1,2
11266,14266,4,3,2,3,3
11267,14267,4,1,1,1,1
11268,14268,4,0,0,0,1
11269,14269,4,2,3,3,3
11270,14270,4,2,2,2,1
11271,14271,4,2,2,2,3
11272,14272,4,2,1,2,1
11273,14273,4,3,2,3,3
11274,14274,4,2,2,2,2
11275,14275,4,0,0,0,2
11276,14276,4,0,0,0,1
11277,14277,4,1,1,1,1
11278,14278,4,1,1,1,1
11279,14279,4,1,1,1,0
11280,14280,4,3,2,3,3
11281,14281,4,1,1,1,1
11282,14282,4,2,2,2,3
11283,14283,4,3,3,3,3
11284,14284,4,2,3,3,2
11285,14285,4,1,1,1,1
11286,14286,4,1,1,1,0
11287,14287,4,2,2,2,2
11288,14288,4,2,3,3,3
11289,14289,4,1,1,1,0
11290,14290,4,3,2,3,3
11291,14291,4,1,1,1,1
11292,14292,4,1,1,1,0
11293,14293,4,1,1,1,1
11294,14294,4,1,1,1,0
11295,14295,4,1,2,2,1
11296,14296,4,0,0,0,1
11297,14297,4,0,1,1,0
11298,14298,4,3,2,3,0
11299,14299,4,2,2,2,2
11300,14300,4,3,3,3,3
11301,14301,4,2,2,2,2
11302,14302,4,1,1,1,1
11303,14303,4,2,2,2,3
11304,14304,4,1,2,2,1
11305,14305,4,2,2,2,3
11306,14306,4,0,0,0,0
11307,14307,4,1,1,1,1
11308,14308,4,1,1,1,0
11309,14309,4,2,2,2,2
11310,14310,4,2,1,2,2
11311,14311,4,1,1,1,0
11312,14312,4,2,2,2,2
11313,14313,4,1,1,1,1
11314,14314,4,0,0,0,1
11315,14315,4,2,3,3,3
11316,14316,4,1,1,1,1
11317,14317,4,1,1,1,1
11318,14318,4,3,3,3,3
11319,14319,4,1,1,1,1
11320,14320,4,1,1,1,2
11321,14321,4,2,2,2,2
11322,14322,4,0,0,0,1
11323,14323,4,1,1,1,1
11324,14324,4,3,2,3,3
11325,14325,4,2,2,2,3
11326,14326,4,2,2,2,2
11327,14327,4,1,1,1,1
11329,14329,4,0,0,0,0
11330,14330,4,1,1,1,1
11331,14331,4,1,1,1,1
11332,14332,4,3,3,3,3
11333,14333,4,2,1,2,1
11334,14334,4,0,0,0,1
11335,14335,4,3,3,3,3
11336,14336,4,2,1,2,2
11337,14337,4,2,2,2,2
11338,14338,4,2,1,2,2
11339,14339,4,1,2,2,2
11340,14340,4,2,2,2,2
11341,14341,4,1,1,1,1
11342,14342,4,0,0,0,1
11343,14343,4,2,1,2,2
11344,14344,4,3,3,3,3
11345,14345,4,2,2,2,2
11346,14346,4,1,1,1,0
11347,14347,4,0,0,0,0
11348,14348,4,1,1,1,1
11349,14349,4,3,2,3,3
11350,14350,4,0,0,0,0
11351,14351,4,2,1,2,2
11352,14352,4,2,3,3,2
11353,14353,4,1,2,2,2
11354,14354,4,1,1,1,1
11355,14355,4,3,3,3,3
11356,14356,4,1,1,1,0
11357,14357,4,1,1,1,2
11358,14358,4,0,0,0,0
11359,14359,4,1,1,1,2
11360,14360,4,1,1,1,1
11361,14361,4,2,1,2,2
11362,14362,4,1,1,1,2
11363,14363,4,1,2,2,2
11364,14364,4,0,0,0,1
11365,14365,4,2,2,2,2
11366,14366,4,1,1,1,0
11367,14367,4,0,0,0,1
11368,14368,4,0,0,0,1
11369,14369,4,1,1,1,1
11370,14370,4,3,3,3,3
11371,14371,4,2,2,2,2
11372,14372,4,2,2,2,2
11373,14373,4,1,1,1,0
11374,14374,4,2,2,2,2
11375,14375,4,1,1,1,1
11376,14376,4,1,1,1,0
11377,14377,4,1,1,1,1
11378,14378,4,1,1,1,1
11379,14379,4,0,0,0,1
11380,14380,4,2,2,2,2
11381,14381,4,1,1,1,1
11382,14382,4,1,1,1,1
11383,14383,4,2,3,3,3
11384,14384,4,2,2,2,3
11385,14385,4,1,1,1,1
11386,14386,4,2,2,2,2
11387,14387,4,1,1,1,2
11388,14388,4,2,2,2,2
11389,14389,4,2,3,3,2
11390,14390,4,1,1,1,1
11391,14391,4,1,2,2,3
11392,14392,4,2,3,3,3
11393,14393,4,0,0,0,0
11394,14394,4,0,0,0,1
11395,14395,4,1,1,1,0
11396,14396,4,3,2,3,3
11397,14397,4,1,1,1,1
11398,14398,4,1,1,1,2
11399,14399,4,3,3,3,3
11400,14400,4,1,1,1,1
11401,14401,4,1,1,1,1
11402,14402,4,1,1,1,1
11403,14403,4,3,3,3,3
11404,14404,4,2,2,2,2
11405,14405,4,0,0,0,0
11406,14406,4,1,1,1,1
11407,14407,4,2,2,2,3
11408,14408,4,1,1,1,2
11409,14409,4,1,1,1,2
11410,14410,4,0,0,0,0
11411,14411,4,1,1,1,2
11412,14412,4,2,2,2,3
11413,14413,4,2,3,3,3
11414,14414,4,0,0,0,0
11415,14415,4,2,2,2,2
11416,14416,4,1,2,2,2
11417,14417,4,0,0,0,0
